Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,Humidity,Temperature,VOC,NOx,CO2,Humidity SCD40,Temperature SCD40,Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,Humidity,Temperature,VOC,NOx,CO2,Humidity SCD40,Temperature SCD40
11:35:56,3.4,12.1,19.3,22.6,40.72,21.905,0,,1038,32.428,24.952,11:35:56,3.3,4.5,5.4,5.8,40.88,21.73,0,,1155,35.947,24.738
11:45:57,1,1.4,1.8,2,31.36,21.14,98,1,900,24.997,28.354,11:45:57,2.4,3.4,4.2,4.5,39.42,20.635,99,1,1122,27.309,28.875
11:55:59,0.8,1,1.2,1.2,32.29,20.395,99,1,895,24.378,27.777,11:55:59,2.4,3.4,4.2,4.5,39.42,20.635,99,1,1122,27.309,28.875
12:06:00,0.8,1,1.2,1.2,32.29,20.395,99,1,895,24.378,27.777,12:06:00,1.5,2.1,2.4,2.6,37.62,20.63,99,1,1095,25.316,29.016
12:16:01,0.6,0.7,0.8,0.9,32.92,19.62,99,1,902,24.213,26.845,12:16:01,1.3,1.7,2,2.1,36.82,20.465,100,1,1067,24.9,28.429
12:26:02,1.1,1.3,1.5,1.6,39.2,18.895,105,1,951,25.362,26.8,12:26:02,1.1,1.4,1.6,1.6,36.56,20.205,100,1,1070,24.923,27.734
12:36:04,1.2,1.5,1.7,1.8,40.54,18.51,102,1,1078,26.133,26.319,12:36:04,1.1,1.4,1.6,1.7,37.52,19.945,100,1,1088,25.988,26.813
12:46:05,1.4,1.8,2,2.1,41.52,18.13,106,1,1109,26.995,25.633,12:46:05,0.8,1,1.1,1.1,37.77,19.785,109,1,1183,26.192,26.634
12:56:06,1.2,1.6,1.8,1.9,41.98,17.755,110,1,1126,27.715,24.821,12:56:06,1,1.2,1.3,1.4,38.11,19.72,117,1,1214,26.311,26.672
13:06:08,1.1,1.3,1.4,1.5,42.64,17.345,114,1,1142,28.348,24.322,13:06:08,1.1,1.3,1.4,1.4,38.05,19.68,123,1,1240,26.287,26.613
13:16:09,1.2,1.4,1.5,1.6,43.28,17.065,117,1,1181,28.637,24.039,13:16:09,0.9,1.1,1.2,1.3,38.09,19.65,128,1,1253,26.27,26.597
13:26:10,0.8,1,1.1,1.1,43.56,16.86,120,1,1199,28.759,23.905,13:26:10,0.7,0.9,0.9,1,37.7,19.64,129,1,1301,26.053,26.586
13:36:12,1,1.2,1.4,1.4,43.71,16.73,124,1,1263,28.791,23.806,13:36:12,0.5,0.5,0.6,0.6,37.7,19.7,134,1,1375,26.004,26.714
13:46:13,0.7,0.8,0.9,1,43.74,16.645,129,1,1269,28.779,23.766,13:46:13,0.9,1,1,1,37.06,19.715,137,1,1329,25.74,26.728
13:56:15,0.6,0.7,0.8,0.8,43.83,16.57,132,1,1300,28.737,23.702,13:56:15,0.7,0.8,0.9,0.9,36.85,19.74,138,1,1349,25.53,26.714
14:06:16,0.9,1.1,1.2,1.3,43.82,16.51,135,1,1366,28.768,23.67,14:06:16,0.8,0.9,0.9,0.9,37.07,19.745,140,1,1455,25.689,26.669
14:16:17,1.1,1.3,1.4,1.5,42.99,16.485,136,1,1254,28.463,23.662,14:16:17,0.8,0.9,0.9,1,36.57,19.73,141,1,1412,25.504,26.642
14:26:19,0.8,1,1,1.1,41.2,16.45,109,1,1167,27.303,23.598,14:26:19,0.8,0.9,1,1,35.37,19.71,127,1,1298,24.674,26.68
14:36:20,0.8,0.9,1,1,41.28,16.39,109,1,1119,27.089,23.499,14:36:20,0.9,1,1,1,34.6,19.71,118,1,1177,24.283,26.688
14:46:21,0.9,1,1,1,42.23,16.295,118,1,1198,27.613,23.465,14:46:21,0.8,0.8,0.8,0.8,35,19.7,121,1,1231,24.248,26.584
14:56:23,1,1,1.1,1.1,42.22,16.085,125,1,1256,27.892,23.243,14:56:23,1,1,1,1.1,35.32,19.685,132,1,1299,24.466,26.581
15:06:24,1,1.1,1.1,1.1,43.04,15.855,118,1,1241,28.237,23.005,15:06:24,1,1.1,1.1,1.1,35.43,19.665,137,1,1315,24.472,26.589
15:16:25,1.1,1.2,1.2,1.2,43.67,15.605,122,1,1267,28.518,22.786,15:16:25,1.2,1.2,1.3,1.3,35.5,19.665,142,1,1333,24.54,26.562
15:26:27,0.8,0.8,0.8,0.8,43.69,15.39,104,1,1290,28.638,22.626,15:26:27,0.7,0.7,0.8,0.8,35.52,19.65,147,1,1341,24.578,26.575
15:36:28,1,1.1,1.1,1.1,44.84,15.235,154,1,1297,28.899,22.495,15:36:28,0.7,0.8,0.8,0.8,35.8,19.62,151,1,1385,24.602,26.522
15:46:29,0.8,0.8,0.9,0.9,45.21,15.195,164,1,1376,29.059,22.509,15:46:29,0.7,0.7,0.7,0.8,36.39,19.57,160,1,1446,25.017,26.447
15:56:31,0.9,1,1,1,44.04,15.15,117,1,1294,28.71,22.559,15:56:31,0.7,0.8,0.8,0.8,36.77,19.575,174,1,1474,25.223,26.53
16:06:32,0.4,0.4,0.4,0.4,16.43,34.84,264,1,1158,25.202,26.987,16:06:32,0.7,0.7,0.7,0.7,36.04,19.665,174,1,1410,24.947,26.677
16:16:33,0.6,0.7,0.7,0.7,13.02,43.345,480,1,1096,16.4,38.819,16:16:33,0.7,0.7,0.7,0.7,35.3,20.02,180,1,1288,24.265,27.126
16:26:34,0.9,1,1,1,19.35,32.63,441,1,1009,14.508,40.744,16:26:34,0.7,0.8,0.8,0.8,35.45,20.37,201,1,1317,24.324,27.467
16:36:36,0.7,0.7,0.8,0.8,26.4,24.535,160,1,1054,16.648,34.717,16:36:36,0.5,0.6,0.6,0.6,35.35,20.445,197,1,1306,24.184,27.425
16:56:38,1,1.1,1.1,1.1,29.36,21.41,87,1,1030,19.022,30.373,16:56:38,0.5,0.5,0.5,0.5,35.1,20.43,187,1,1309,24.26,27.419
17:06:40,0.8,0.8,0.9,0.9,30.35,19.975,66,1,1070,21.041,27.74,17:06:40,0.7,0.7,0.7,0.7,35.69,20.425,195,1,1360,24.506,27.334
17:16:41,0.6,0.7,0.7,0.7,31.08,18.97,56,1,1105,22.567,26.148,17:16:41,0.5,0.5,0.5,0.5,35.28,20.42,195,1,1344,24.427,27.342
17:26:42,0.7,0.7,0.7,0.7,31.8,18.22,50,1,1088,23.616,25.192,17:26:42,0.8,0.8,0.8,0.8,35.57,20.445,195,1,1361,24.52,27.318
17:36:44,0.7,0.7,0.8,0.8,32.43,17.605,56,1,1127,24.311,24.543,17:36:44,0.7,0.8,0.8,0.8,35.57,20.46,195,1,1347,24.538,27.427
17:46:45,0.7,0.7,0.7,0.7,30.16,17.02,18,1,1070,24.042,24.049,17:46:45,0.5,0.5,0.5,0.5,35.48,20.455,192,1,1412,24.547,27.315
17:56:46,3.1,3.3,3.3,3.4,28.48,16.495,10,1,1057,24.392,23.63,17:56:46,0.6,0.6,0.6,0.6,35.45,20.445,192,1,1379,24.533,27.353
18:06:48,21.4,22.7,22.9,23,32.54,15.985,93,1,1077,24.805,23.286,18:06:48,1.5,1.6,1.6,1.6,35.43,20.435,192,1,1408,24.546,27.366
18:16:49,7.3,7.8,7.8,7.9,43.46,15.73,255,1,1282,27.385,23.032,18:16:49,3.6,3.8,3.8,3.8,34.67,20.385,209,1,1355,24.24,27.23
18:26:50,9.7,10.3,10.4,10.5,43.31,15.74,293,1,1282,27.755,23.011,18:26:50,20.2,21.5,21.7,21.8,34.97,20.255,320,1,1361,24.205,27.067
18:36:52,21.8,23.3,23.7,23.9,27.75,24.44,496,1,1206,27.424,23.302,18:36:52,15.2,16,16.1,16.2,35.39,20.245,382,1,1343,24.407,27.118
18:46:53,10.7,11.4,11.5,11.5,13.12,42.805,499,1,1132,17.641,36.92,18:46:53,17,17.9,18,18.1,34.94,20.42,486,1,1349,24.175,27.347
18:56:54,8.2,8.6,8.6,8.7,13.78,43.375,499,2,1072,14.697,41.519,18:56:54,15.1,15.9,15.9,15.9,34.71,20.725,492,1,1298,23.893,27.788
19:06:56,12.4,13,13,13,22.48,29.665,497,1,1055,14.307,39.764,19:06:56,15.3,16.2,16.4,16.5,34.62,20.91,492,1,1244,23.911,27.975
19:16:57,12.1,12.7,12.8,12.8,28.36,23.4,491,1,998,16.748,33.631,19:16:57,13.6,14.3,14.3,14.4,34.13,20.91,489,1,1280,23.726,27.857
19:26:58,13.1,13.8,13.8,13.8,30.43,21.045,491,1,1026,19.315,29.799,19:26:58,12.6,13.3,13.3,13.3,34.68,20.835,485,1,1310,24.021,27.737
19:37:00,12.3,12.9,12.9,12.9,31.67,19.645,497,1,1161,22.2,27.262,19:37:00,12.2,12.8,12.9,13,34.89,20.815,484,1,1362,24.179,27.708
19:47:01,12.6,13.2,13.3,13.3,32.34,18.645,499,1,1151,23.566,25.764,19:47:01,12,12.6,12.7,12.7,34.63,20.735,483,1,1339,24.144,27.601
19:57:02,11.4,12.1,12.1,12.1,32.86,17.86,499,1,1157,24.25,24.885,19:57:02,11.6,12.3,12.3,12.4,34.75,20.615,483,1,1381,24.149,27.457
20:07:04,10.5,11.2,11.4,11.4,32.63,17.19,497,1,1160,24.794,24.226,20:07:04,11.1,11.7,11.7,11.7,34.76,20.575,487,1,1405,24.076,27.403
20:17:05,5.7,6,6.1,6.1,19.13,30.655,497,1,1123,24.414,25.702,20:17:05,10.8,11.5,11.6,11.6,34.6,20.54,488,1,1448,24.15,27.382
20:27:06,3.8,4,4.1,4.1,12.47,43.31,498,1,1095,15.85,38.416,20:27:06,7.2,7.6,7.6,7.6,33.52,20.75,493,1,1311,23.296,27.708
20:37:08,4.1,4.3,4.3,4.3,19.12,32.275,497,1,1027,13.687,40.477,20:37:08,6,6.3,6.3,6.3,33.92,20.97,494,1,1341,23.413,27.993
20:47:09,4.5,4.7,4.7,4.7,26.01,24.27,493,1,983,15.563,34.578,20:47:09,6.5,6.8,6.9,6.9,33.41,20.96,493,1,1322,23.246,27.873
20:57:10,4.7,4.9,4.9,4.9,28.73,21.035,486,1,1123,19.037,29.988,20:57:10,6.8,7.1,7.1,7.1,33.71,20.905,492,1,1371,23.435,27.79
21:07:11,4.2,4.5,4.6,4.6,29.63,19.635,479,1,1119,21.08,27.385,21:07:11,6,6.3,6.3,6.3,33.81,20.835,490,1,1400,23.517,27.71
21:17:13,4.5,4.8,4.8,4.8,32.4,18.65,479,1,1138,22.628,25.833,21:17:13,5.3,5.5,5.5,5.5,33.82,20.76,487,1,1406,23.545,27.598
21:37:15,3.9,4.2,4.3,4.3,33.16,17.91,471,1,1194,23.938,24.896,21:37:15,5,5.2,5.3,5.3,33.74,20.615,479,1,1402,23.487,27.382
21:47:17,2.4,2.5,2.6,2.6,19.99,30.015,467,1,1149,24.199,25.657,21:47:17,4.8,5,5.1,5.1,34.07,20.48,456,1,1428,23.624,27.219
21:57:18,1.4,1.4,1.4,1.4,12.73,43.185,468,2,1084,15.973,38.213,21:57:18,3.2,3.4,3.4,3.4,33.67,20.65,440,1,1289,23.43,27.553
22:07:19,1.7,1.8,1.8,1.8,20.44,30.705,411,1,993,14.166,39.297,22:07:19,3,3.2,3.2,3.2,33.86,20.795,423,1,1272,23.432,27.764
22:17:21,2.2,2.4,2.4,2.4,26.96,23.45,355,1,998,16.283,33.521,22:17:21,2.8,2.9,2.9,2.9,33.38,20.775,399,1,1227,23.259,27.678
22:27:22,2,2.1,2.2,2.2,29.22,20.72,323,1,999,18.845,29.55,22:27:22,3,3.1,3.2,3.2,33.65,20.68,385,1,1271,23.43,27.489
22:37:24,1.1,1.2,1.2,1.2,19.23,30.565,360,1,1051,21.262,27.905,22:37:24,2.6,2.8,2.9,2.9,33.92,20.62,371,1,1341,23.658,27.483
22:47:25,1,1.1,1.1,1.1,12.39,43.2,392,1,984,15.058,38.742,22:47:25,1.9,2,2,2,33.15,20.81,347,1,1205,22.976,27.724
22:57:26,1.2,1.3,1.3,1.3,17.86,33.54,330,1,937,13.21,41.214,22:57:26,1.5,1.6,1.6,1.6,33.42,21.075,337,1,1204,23.033,28.116
23:07:28,1.2,1.3,1.3,1.3,24.21,25.23,252,1,928,14.952,35.361,23:07:28,1.7,1.8,1.8,1.8,33.03,21.115,319,1,1154,22.765,28.028
23:17:29,2.7,3,3.1,3.2,27.04,21.74,222,1,957,17.266,30.947,23:17:29,1.9,2,2,2,33.06,21.035,306,1,1202,22.957,27.884
23:27:30,1.4,1.6,1.7,1.7,12.96,39.95,293,1,992,16.881,34.325,23:27:30,1.9,2,2,2,32.58,21.07,288,1,1184,22.768,27.98
23:37:31,1.4,1.5,1.6,1.6,12.96,40.6,318,1,932,13.278,41.636,23:37:31,1.9,2,2,2,32.42,21.3,274,1,1132,22.42,28.29
23:47:33,1.7,1.8,1.8,1.8,21.87,27.275,199,1,893,13.899,37.166,23:47:33,1.6,1.7,1.7,1.7,32.15,21.375,263,1,1124,22.171,28.343
23:57:34,1.4,1.5,1.5,1.5,25.36,22.715,157,1,935,16.152,32.237,23:57:34,1.2,1.3,1.3,1.3,32.31,21.335,256,1,1157,22.446,28.199
00:07:35,0.8,0.8,0.8,0.8,14.43,36.405,218,1,918,17.772,31.879,00:07:35,1.4,1.5,1.5,1.5,31.99,21.305,243,1,1129,22.443,28.132
00:17:37,1,1.1,1.1,1.1,12.33,42.015,281,1,874,13.552,40.589,00:17:37,1,1,1,1,31.48,21.51,222,1,1083,21.865,28.434
00:27:38,1.2,1.3,1.3,1.3,20.34,28.495,160,1,863,13.317,38.023,00:27:38,1.3,1.3,1.3,1.3,31.42,21.6,217,1,1060,21.727,28.57
00:37:39,1.1,1.2,1.2,1.2,24.31,23.33,124,1,888,15.355,32.835,00:37:39,0.9,1,1,1,31.31,21.57,213,1,1072,21.884,28.447
00:47:41,0.5,0.6,0.6,0.6,12.5,40.305,200,1,934,15.65,35.326,00:47:41,0.9,0.9,0.9,0.9,31.02,21.575,200,1,1083,21.692,28.351
00:57:42,0.6,0.7,0.7,0.7,14.4,36.66,212,1,814,12.583,41.505,00:57:42,0.8,0.8,0.8,0.8,31.24,21.785,190,1,1093,21.636,28.68
01:07:43,0.6,0.6,0.6,0.6,21.4,26.605,117,1,794,13.643,36.424,01:07:43,1,1,1.1,1.1,30.47,21.815,180,1,1002,21.161,28.757
01:17:45,1.1,1.2,1.2,1.2,24.34,22.665,93,1,798,15.685,31.876,01:17:45,0.6,0.6,0.6,0.6,30.62,21.74,179,1,1049,21.479,28.605
01:27:46,0.2,0.2,0.3,0.3,11.95,41.135,175,1,841,15.126,36.047,01:27:46,1,1,1,1,30.25,21.76,168,1,1041,21.263,28.57
01:37:47,0.7,0.8,0.8,0.8,15.55,34.82,161,1,797,12.467,41.174,01:37:47,0.4,0.4,0.4,0.4,30.33,21.955,162,1,1004,21.068,28.853
01:47:48,0.8,0.8,0.8,0.8,21.46,26.165,95,1,790,13.593,36.034,01:47:48,0.6,0.6,0.7,0.7,29.88,21.965,154,1,1013,20.783,28.845
01:57:50,0.6,0.6,0.6,0.6,19.86,29.05,98,1,844,16.382,31.211,01:57:50,0.6,0.6,0.6,0.7,30.57,21.87,154,1,1035,21.291,28.696
02:17:52,0.4,0.4,0.4,0.4,11.46,43.25,190,1,836,13.26,39.714,02:17:52,0.7,0.8,0.8,0.8,29.23,22,138,1,1020,20.569,28.829
02:27:54,0.7,0.8,0.8,0.8,18.49,29.86,102,1,784,12.38,38.966,02:27:54,0.5,0.6,0.6,0.6,29.46,22.095,141,1,1057,20.572,29.062
02:37:55,1,1,1,1,22.82,23.985,73,1,862,14.701,33.574,02:37:55,0.6,0.6,0.6,0.6,29.74,21.93,145,1,1142,20.856,28.776
02:47:56,0.4,0.4,0.4,0.4,12.08,40.075,132,1,836,14.754,35.468,02:47:56,0.5,0.5,0.5,0.5,28.58,21.895,123,1,1040,20.128,28.696
02:57:58,0.6,0.7,0.7,0.7,13.19,38.03,160,1,765,12.062,41.762,02:57:58,0.7,0.7,0.7,0.7,28.41,21.99,117,1,990,19.887,28.835
03:07:59,0.9,1,1,1,20.36,27.055,76,1,724,12.512,36.95,03:07:59,0.5,0.5,0.5,0.5,28.88,21.91,120,1,1002,20.078,28.797
03:18:00,1.5,1.6,1.6,1.6,23.49,22.765,59,1,833,15.326,31.831,03:18:00,0.5,0.6,0.6,0.6,28.81,21.705,120,1,995,20.18,28.53
03:28:02,0.5,0.6,0.6,0.6,11.29,42.32,137,1,803,13.536,37.828,03:28:02,1.1,1.2,1.2,1.2,28.16,21.67,103,1,946,19.765,28.349
03:38:03,0.8,0.8,0.8,0.8,15.38,34.665,124,1,745,11.728,41.609,03:38:03,0.6,0.6,0.6,0.6,28.08,21.73,100,1,899,19.608,28.602
03:48:04,0.9,0.9,0.9,0.9,20.73,26.325,65,1,764,12.981,36.191,03:48:04,0.5,0.6,0.6,0.6,28.39,21.64,101,1,949,19.779,28.525
03:58:06,0.5,0.5,0.5,0.5,16.62,31.62,69,1,808,15.642,31.58,03:58:06,0.6,0.6,0.6,0.6,28.3,21.465,102,1,930,19.884,28.287
04:08:07,0.4,0.5,0.5,0.5,11.17,43.415,155,1,780,12.639,39.967,04:08:07,0.6,0.6,0.6,0.6,28.1,21.475,91,1,898,19.634,28.271
04:18:08,1,1.1,1.1,1.1,16.96,31.875,90,1,742,11.684,40.448,04:18:08,0.5,0.5,0.5,0.5,28.16,21.52,90,1,918,19.641,28.389
04:28:10,1,1.1,1.1,1.1,21.46,25.15,57,1,732,13.349,34.859,04:28:10,0.5,0.6,0.6,0.6,28.38,21.375,92,1,939,19.774,28.268
04:38:11,0.6,0.6,0.6,0.6,13.81,35.57,75,1,770,15.285,32.554,04:38:11,0.7,0.7,0.7,0.7,28.1,21.245,90,1,925,19.655,28.025
04:48:13,0.4,0.4,0.4,0.4,11.13,43.625,156,1,756,12.242,40.613,04:48:13,0.5,0.6,0.6,0.6,27.96,21.275,82,1,887,19.489,28.098
04:58:14,1.2,1.2,1.2,1.2,17.54,30.675,75,1,734,11.62,39.788,04:58:14,0.6,0.6,0.6,0.6,28.05,21.31,82,1,917,19.431,28.218
05:08:15,1.1,1.1,1.1,1.1,21.69,24.575,48,1,750,13.613,34.095,05:08:15,0.8,0.8,0.8,0.8,28.46,21.17,85,1,928,19.76,28.09
05:18:16,0.8,0.8,0.8,0.8,16.97,30.385,55,1,784,16.036,30.33,05:18:16,0.5,0.5,0.5,0.5,28.31,21,86,1,934,19.757,27.852
05:28:18,0.7,0.7,0.7,0.7,10.91,43.315,130,1,714,12.512,39.503,05:28:18,0.7,0.7,0.7,0.7,28.01,21.015,75,1,887,19.504,27.799
05:38:19,0.9,1,1,1,15.05,35.12,111,1,722,11.179,42.218,05:38:19,0.7,0.8,0.8,0.8,28,21.135,74,1,869,19.423,28.076
05:48:21,1.4,1.5,1.5,1.5,20.14,26.59,51,1,690,12.334,36.544,05:48:21,0.7,0.7,0.7,0.7,28.33,21.085,77,1,891,19.626,27.999
05:58:22,1,1.1,1.1,1.1,22.59,22.755,39,1,754,14.797,31.617,05:58:22,0.8,0.9,0.9,0.9,28.54,20.93,81,1,955,19.893,27.804
06:08:23,0.4,0.4,0.4,0.4,11,41.675,93,1,732,13.518,36.736,06:08:23,0.7,0.7,0.7,0.7,28.18,20.875,73,1,935,19.643,27.596
06:18:25,0.7,0.7,0.7,0.7,12.49,39.75,135,1,721,11.409,42.485,06:18:25,0.9,0.9,0.9,0.9,28.13,20.965,69,1,858,19.492,27.857
06:28:26,1.2,1.3,1.3,1.3,18.99,28.15,52,1,718,11.804,37.978,06:28:26,0.7,0.7,0.7,0.7,28.41,20.96,72,1,946,19.725,27.921
06:38:27,0.8,0.9,0.9,0.9,22.23,23.31,37,1,754,14.186,32.488,06:38:27,0.6,0.6,0.6,0.6,28.41,20.815,74,1,881,19.744,27.702
06:58:30,0.5,0.5,0.5,0.5,11.89,38.575,67,1,743,14.652,33.655,06:58:30,0.8,0.9,0.9,0.9,28.11,20.72,71,1,899,19.586,27.467
07:08:31,1,1,1,1,10.93,43.74,164,1,705,11.777,41.131,07:08:31,0.6,0.6,0.6,0.6,28.01,20.795,67,1,911,19.396,27.609
07:18:32,1.2,1.2,1.2,1.2,16.96,31.025,95,1,703,11.191,40.253,07:18:32,0.6,0.6,0.6,0.6,28.2,20.865,70,1,915,19.432,27.831
07:28:34,1.2,1.3,1.3,1.3,21.06,24.655,72,1,743,13.062,34.384,07:28:34,1,1,1,1,28.52,20.79,76,1,949,19.67,27.721
07:38:35,0.9,0.9,0.9,0.9,15.99,31.13,84,1,776,15.483,30.546,07:38:35,0.8,0.9,0.9,0.9,28.01,20.655,80,1,928,19.46,27.486
07:48:36,0.8,0.8,0.8,0.8,11.23,43.53,176,1,756,12.453,39.676,07:48:36,0.8,0.9,0.9,0.9,28.31,20.675,80,1,897,19.562,27.449
07:58:38,1.3,1.4,1.4,1.4,15.11,34.66,130,1,699,11.07,42.079,07:58:38,0.9,1,1,1,28.73,20.8,87,1,899,19.805,27.756
08:08:39,1.5,1.6,1.6,1.6,20.41,26.485,85,1,724,12.139,36.592,08:08:39,0.7,0.7,0.7,0.7,28.65,20.765,92,1,947,19.799,27.721
08:18:40,1.8,1.9,1.9,1.9,22.95,22.71,80,1,756,14.784,31.532,08:18:40,0.8,0.9,0.9,0.9,28.72,20.605,95,1,951,19.857,27.43
08:28:42,2.1,2.2,2.2,2.2,23.81,21.035,77,1,767,16.527,28.658,08:28:42,0.8,0.8,0.8,0.8,28.95,20.45,101,1,1016,20.096,27.31
08:38:43,0.5,0.6,0.6,0.6,11.24,41.16,146,1,789,14.557,35.072,08:38:43,1,1,1,1,28.62,20.39,97,1,922,19.87,27.139
08:48:44,0.5,0.5,0.5,0.5,11.34,43.835,214,2,759,11.949,41.46,08:48:44,0.8,0.9,0.9,0.9,28.68,20.505,96,1,901,19.858,27.387
08:58:46,0.9,1,1,1,15.28,35.13,142,1,694,10.967,42.774,08:58:46,0.9,0.9,0.9,0.9,28.85,20.68,98,1,925,19.838,27.718
09:08:47,1.4,1.4,1.4,1.4,20.25,26.675,75,1,720,12.036,36.891,09:08:47,1.2,1.2,1.2,1.2,28.8,20.66,101,1,956,19.866,27.633
09:18:48,1.7,1.8,1.8,1.8,22.51,22.87,59,1,756,14.339,31.921,09:18:48,1.2,1.2,1.2,1.2,28.74,20.545,102,1,948,19.963,27.47
09:28:50,1.6,1.7,1.7,1.7,23.29,21.13,53,1,763,16.115,28.885,09:28:50,0.9,0.9,0.9,0.9,28.91,20.39,103,1,974,19.979,27.291
09:38:51,0.6,0.6,0.6,0.6,12.11,37.68,105,1,762,15.917,31.636,09:38:51,0.7,0.7,0.7,0.7,28.41,20.29,92,1,933,19.692,27.019
09:48:52,0.6,0.7,0.7,0.7,10.88,43.75,167,1,772,12.05,40.451,09:48:52,0.8,0.9,0.9,0.9,28.37,20.365,85,1,880,19.692,27.28
09:58:54,1.1,1.2,1.2,1.2,14.33,36.375,134,1,689,10.872,42.955,09:58:54,0.9,1,1,1,28.27,20.54,83,1,854,19.498,27.542
10:08:55,1.1,1.2,1.2,1.2,19.57,27.15,60,1,652,11.865,37.286,10:08:55,1,1.1,1.1,1.1,29.25,20.545,100,1,959,20.07,27.537
10:18:56,1.7,1.8,1.8,1.8,21.72,23.295,44,1,693,13.637,32.45,10:18:56,1.1,1.1,1.1,1.1,29.1,20.395,94,1,946,20.107,27.28
10:28:58,1.8,1.9,1.9,1.9,22.44,21.6,37,1,695,14.952,29.529,10:28:58,0.9,0.9,0.9,0.9,29.1,20.215,90,1,984,20.008,27.107
10:38:59,1.3,1.3,1.3,1.3,24.82,20.75,44,1,717,16.646,27.355,10:38:59,0.7,0.8,0.8,0.8,28.82,20.05,87,1,952,19.96,26.939
10:49:00,0.7,0.7,0.7,0.7,10.41,42.775,114,1,762,12.981,37.374,10:49:00,1.3,1.3,1.3,1.3,28.25,20.075,70,1,896,19.519,26.899
10:59:02,0.5,0.5,0.5,0.5,11.02,43.9,178,1,692,11.304,42.181,10:59:02,1.1,1.2,1.2,1.2,28.26,20.255,68,1,838,19.425,27.251
11:09:03,1.4,1.4,1.4,1.4,15.88,32.975,83,1,665,11.185,42.007,11:09:03,5.8,6.6,6.9,7.1,42.46,20.45,123,1,979,25.724,27.539
11:19:04,1.8,1.9,1.9,1.9,19.75,26.21,46,1,617,12.895,36.269,11:19:04,3.1,3.9,4.4,4.6,41.34,20.515,125,2,912,27.462,27.58
11:39:07,2.1,2.2,2.2,2.2,21.44,23.28,36,1,679,15.349,32.084,11:39:07,3.5,4,4.4,4.5,38.23,20.535,118,2,969,26.081,27.507
11:49:08,2.2,2.3,2.3,2.3,21.98,21.795,33,1,695,17.011,29.505,11:49:08,3.2,3.9,4.3,4.6,36.73,20.53,122,2,1016,25.394,27.361
11:59:10,1.9,2,2,2,23.46,20.815,52,1,722,18.697,27.985,11:59:10,2.7,3.2,3.5,3.6,35.44,20.47,126,2,1026,25.023,27.208
12:09:11,2.2,2.4,2.4,2.4,23.49,20.08,40,1,727,18.206,27.08,12:09:11,2.5,2.8,3,3,35.9,20.42,121,1,1054,24.858,27.155
12:19:12,1.1,1.2,1.2,1.3,21.53,25.34,75,1,817,21.1,26.271,12:19:12,2.2,2.6,2.7,2.8,35.86,20.415,125,1,1088,24.935,27.206
12:29:14,0.8,0.8,0.8,0.8,10.76,43.345,140,1,763,14.655,37.948,12:29:14,1.7,1.8,1.9,1.9,33.22,20.575,97,1,978,23.218,27.489
12:39:15,0.9,0.9,0.9,0.9,15.69,33.16,82,1,745,12.529,40.819,12:39:15,1.3,1.4,1.4,1.4,33.32,20.85,98,1,1002,22.963,27.809
12:49:16,1.1,1.1,1.1,1.1,20.4,25.455,42,1,744,14.107,35.259,12:49:16,1.3,1.4,1.4,1.4,33.63,20.945,107,1,1048,23.212,27.801
12:59:17,1.5,1.6,1.6,1.6,22.15,22.41,34,1,779,15.883,31.289,12:59:17,1.1,1.2,1.2,1.3,33.6,20.965,107,1,1035,23.313,27.799
13:09:19,1.1,1.2,1.2,1.2,22.76,21.07,31,1,681,16.936,28.936,13:09:19,1.3,1.4,1.4,1.4,33.51,20.975,106,1,1064,23.299,27.809
13:19:20,1.3,1.4,1.4,1.4,23.27,20.13,30,1,683,17.026,27.502,13:19:20,1.2,1.2,1.3,1.3,33.56,20.96,106,1,1074,23.355,27.772
13:29:21,1,1.1,1.1,1.1,12.97,36.05,86,1,867,18.581,30.052,13:29:21,1.3,1.4,1.4,1.4,32.4,20.985,92,1,1048,22.765,27.766
13:39:23,0.5,0.6,0.6,0.6,11.15,42.79,144,1,746,13.205,40.053,13:39:23,0.8,0.8,0.8,0.8,31.13,21.2,73,1,941,21.743,28.124
13:49:24,0.8,0.9,0.9,0.9,17.87,29.19,53,1,747,12.749,38.501,13:49:24,1,1.1,1.1,1.1,31.83,21.35,80,1,1018,22.121,28.279
13:59:25,0.9,1,1,1,21.4,23.75,34,1,746,14.476,33.31,13:59:25,0.9,1,1,1,31.85,21.315,80,1,1040,22.246,28.143
14:09:27,1.1,1.2,1.2,1.2,22.32,21.745,29,1,724,15.576,30.242,14:09:27,1,1.1,1.1,1.1,31.69,21.22,79,1,1028,22.103,28.028
14:19:28,1.1,1.2,1.2,1.2,22.88,20.575,29,1,633,16.117,28.252,14:19:28,0.9,0.9,0.9,1,31.63,21.135,77,1,1003,22.095,27.903
14:29:29,0.5,0.6,0.6,0.6,18.9,27.01,66,1,803,18.918,27.037,14:29:29,0.7,0.7,0.7,0.7,31.25,21.025,75,1,963,21.883,27.809
14:39:31,0.5,0.6,0.6,0.6,10.63,43.025,126,1,751,13.631,38.207,14:39:31,0.7,0.8,0.8,0.8,30.16,21.225,65,1,920,21.089,28.058
14:49:32,0.7,0.7,0.7,0.7,16.5,31.075,63,1,686,12.242,39.473,14:49:32,0.8,0.9,0.9,0.9,30.79,21.42,68,1,974,21.329,28.317
